data_row_id,match_id,icpsr,bioname,chamber,congress,url,id,docket_id,position,coalition,coalition_type,success,date,first_name,last_name,state,agency,POLICY_EVENT,TYPE,FROM,chair_of,oversight_committee,oversight_committee_chair,EVENT_COMMITTEE,EVENT_NAME,EVENT_DATE,event_url,nominate.dim1,nominate.dim2,party_name,name,party,prepost,Type
000368,000074,21189,"DUFFY, Sean",House,114,https://www.regulations.gov/comment/CFPB-2014-0031-0005,CFPB-2014-0031-0005,CFPB-2014-0031,5,NA,NA,-2,2015-01-06,Sean,DUFFY,wisconsin,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.511,-0.109,Republican Party,Rep. Sean Duffy (R-WI),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000369,000075,20506,"WESTMORELAND, Lynn A.",House,114,https://www.regulations.gov/comment/CFPB-2014-0031-3837,CFPB-2014-0031-3837,CFPB-2014-0031,5,NA,NA,2,2015-04-02,Lynn,WESTMORELAND,georgia,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.672,0.189,Republican Party,Rep. Lynn Westmoreland (R-GA),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000370,000076,29909,"ISAKSON, Johnny",Senate,114,https://www.regulations.gov/comment/CFPB-2014-0031-3838,CFPB-2014-0031-3838,CFPB-2014-0031,5,NA,NA,-2,2015-04-02,Johnny,ISAKSON,georgia,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.402,-0.011,Republican Party,Sen. Johnny Isakson (R-GA),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000371,000077,29909,"ISAKSON, Johnny",Senate,114,https://www.regulations.gov/comment/CFPB-2014-0031-3839,CFPB-2014-0031-3839,CFPB-2014-0031,5,NA,NA,2,2015-04-02,Johnny,ISAKSON,georgia,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.402,-0.011,Republican Party,Sen. Johnny Isakson (R-GA),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000372,000078,20321,"SCOTT, David",House,114,https://www.regulations.gov/comment/CFPB-2014-0031-3973,CFPB-2014-0031-3973,CFPB-2014-0031,5,NA,NA,2,2015-04-08,David,SCOTT,georgia,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301,0.164,Democratic Party,Rep. David Scott (D-GA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000373,000079,21163,"STIVERS, Steve",House,114,https://www.regulations.gov/comment/CFPB-2014-0031-5224,CFPB-2014-0031-5224,CFPB-2014-0031,5,NA,NA,2,2015-04-21,Steve,STIVERS,ohio,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.299,0.273,Republican Party,Rep. Steve Stivers (R-OH),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000374,000080,41505,"ROUNDS, Marion Michael (Mike)",Senate,114,https://www.regulations.gov/comment/CFPB-2014-0031-6391,CFPB-2014-0031-6391,CFPB-2014-0031,NA,NA,NA,NA,2015-10-06,Marion,ROUNDS,south dakota,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.404,0.12,Republican Party,Sen. Marion Rounds (R-SD),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000375,000081,41308,"BOOKER, Cory Anthony",Senate,114,https://www.regulations.gov/comment/CFPB-2014-0031-6393,CFPB-2014-0031-6393,CFPB-2014-0031,NA,NA,NA,NA,2015-11-04,Cory,BOOKER,new jersey,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.604,-0.231,Democratic Party,Sen. Cory Booker (D-NJ),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000376,000082,29339,"BISHOP, Sanford Dixon, Jr.",House,114,https://www.regulations.gov/comment/CFPB-2014-0031-6396,CFPB-2014-0031-6396,CFPB-2014-0031,NA,NA,NA,NA,2016-01-15,Sanford,BISHOP,georgia,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.282,0.463,Democratic Party,Rep. Sanford Bishop (D-GA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000377,000083,41505,"ROUNDS, Marion Michael (Mike)",Senate,114,https://www.regulations.gov/comment/CFPB-2014-0031-6398,CFPB-2014-0031-6398,CFPB-2014-0031,NA,NA,NA,NA,2016-03-04,Marion,ROUNDS,south dakota,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.404,0.12,Republican Party,Sen. Marion Rounds (R-SD),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000378,000084,20533,"CUELLAR, Henry",House,114,https://www.regulations.gov/comment/CFPB-2014-0031-6399,CFPB-2014-0031-6399,CFPB-2014-0031,NA,NA,NA,NA,2016-03-08,Henry,CUELLAR,texas,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.228,0.621,Democratic Party,Rep. Henry Cuellar (D-TX),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000379,000085,20321,"SCOTT, David",House,114,https://www.regulations.gov/comment/CFPB-2014-0031-6400,CFPB-2014-0031-6400,CFPB-2014-0031,NA,NA,NA,NA,2016-04-25,David,SCOTT,georgia,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301,0.164,Democratic Party,Rep. David Scott (D-GA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000380,000086,29763,"HINOJOSA, Rubén",House,114,https://www.regulations.gov/comment/CFPB-2014-0031-6401,CFPB-2014-0031-6401,CFPB-2014-0031,NA,NA,NA,NA,2016-04-25,Ruben,HINOJOSA,texas,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34,0.235,Democratic Party,Rep. Ruben Hinojosa (D-TX),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000381,000087,20727,"ELLISON, Keith",House,114,https://www.regulations.gov/comment/CFPB-2014-0031-6402,CFPB-2014-0031-6402,CFPB-2014-0031,NA,NA,NA,NA,2016-06-10,Keith,ELLISON,minnesota,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.537,-0.58,Democratic Party,Rep. Keith Ellison (D-MN),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000382,000088,20115,"KIRK, Mark Steven",Senate,114,https://www.regulations.gov/comment/CFPB-2015-0004-0083,CFPB-2015-0004-0083,CFPB-2015-0004,NA,NA,NA,NA,2015-04-08,Mark,KIRK,illinois,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.274,-0.647,Republican Party,Sen. Mark Kirk (R-IL),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000383,000089,15021,"DURBIN, Richard Joseph",Senate,114,https://www.regulations.gov/comment/CFPB-2015-0004-0083,CFPB-2015-0004-0083,CFPB-2015-0004,NA,NA,NA,NA,2015-04-08,Richard,DURBIN,illinois,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35,-0.311,Democratic Party,Sen. Richard Durbin (D-IL),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000384,000090,20115,"KIRK, Mark Steven",Senate,114,https://www.regulations.gov/comment/CFPB-2015-0004-0084,CFPB-2015-0004-0084,CFPB-2015-0004,NA,NA,NA,NA,2015-04-08,Mark,KIRK,illinois,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.274,-0.647,Republican Party,Sen. Mark Kirk (R-IL),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000385,000091,15021,"DURBIN, Richard Joseph",Senate,114,https://www.regulations.gov/comment/CFPB-2015-0004-0084,CFPB-2015-0004-0084,CFPB-2015-0004,NA,NA,NA,NA,2015-04-08,Richard,DURBIN,illinois,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35,-0.311,Democratic Party,Sen. Richard Durbin (D-IL),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000386,000092,20108,"DAVIS, Susan A.",House,114,https://www.regulations.gov/comment/CFPB-2015-0021-0379,CFPB-2015-0021-0379,CFPB-2015-0021,NA,NA,NA,NA,2015-07-14,Susan,DAVIS,california,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.343,-0.103,Democratic Party,Rep. Susan Davis (D-CA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000387,000093,21198,"BONAMICI, Suzanne",House,114,https://www.regulations.gov/comment/CFPB-2016-0018-3419,CFPB-2016-0018-3419,CFPB-2016-0018,NA,NA,NA,NA,2016-06-27,Suzanne,BONAMICI,oregon,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.394,-0.398,Democratic Party,Rep. Suzanne Bonamici (D-OR),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000388,000094,21198,"BONAMICI, Suzanne",House,114,https://www.regulations.gov/comment/CFPB-2016-0018-3420,CFPB-2016-0018-3420,CFPB-2016-0018,NA,NA,NA,NA,2016-06-30,Suzanne,BONAMICI,oregon,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.394,-0.398,Democratic Party,Rep. Suzanne Bonamici (D-OR),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000389,000095,21538,"WATSON COLEMAN, Bonnie",House,114,https://www.regulations.gov/comment/CFPB-2016-0020-0327,CFPB-2016-0020-0327,CFPB-2016-0020,NA,NA,NA,NA,2016-06-01,Bonnie,WATSON COLEMAN,new jersey,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.625,-0.137,Democratic Party,Rep. Bonnie Watson Coleman (D-NJ),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000390,000096,29106,"WATERS, Maxine",House,114,https://www.regulations.gov/comment/CFPB-2016-0020-1469,CFPB-2016-0020-1469,CFPB-2016-0020,NA,NA,NA,NA,2016-08-02,Maxine,WATERS,california,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.653,-0.073,Democratic Party,Rep. Maxine Waters (D-CA),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000391,000097,15054,"REID, Harry",Senate,114,https://www.regulations.gov/comment/CFPB-2016-0020-1482,CFPB-2016-0020-1482,CFPB-2016-0020,NA,NA,NA,NA,2016-08-09,Harry,REID,nevada,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.276,0.258,Democratic Party,Sen. Harry Reid (D-NV),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000392,000098,20100,"FLAKE, Jeff",Senate,114,https://www.regulations.gov/comment/CFPB-2016-0020-5915,CFPB-2016-0020-5915,CFPB-2016-0020,NA,NA,NA,NA,2016-09-08,Jeff,FLAKE,arizona,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.855,-0.518,Republican Party,Sen. Jeff Flake (R-AZ),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000393,000099,29759,"SESSIONS, Pete",House,114,https://www.regulations.gov/comment/CFPB-2016-0020-5916,CFPB-2016-0020-5916,CFPB-2016-0020,NA,NA,NA,NA,2016-09-08,Pete,SESSIONS,texas,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.585,0.174,Republican Party,Rep. Pete Sessions (R-TX),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000394,000100,29321,"ROYCE, Edward Randall",House,114,https://www.regulations.gov/comment/CFPB-2016-0020-5916,CFPB-2016-0020-5916,CFPB-2016-0020,NA,NA,NA,NA,2016-09-08,Edward,ROYCE,california,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657,-0.353,Republican Party,Rep. Edward Royce (R-CA),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000395,000101,41503,"SASSE, Benjamin Eric",Senate,114,https://www.regulations.gov/comment/CFPB-2016-0020-5917,CFPB-2016-0020-5917,CFPB-2016-0020,NA,NA,NA,NA,2016-09-08,Benjamin,SASSE,nebraska,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.794,-0.22,Republican Party,Sen. Benjamin Sasse (R-NE),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000396,000102,20522,"McHENRY, Patrick T.",House,114,https://www.regulations.gov/comment/CFPB-2016-0020-5917,CFPB-2016-0020-5917,CFPB-2016-0020,NA,NA,NA,NA,2016-09-08,Patrick,McHENRY,north carolina,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.552,0.078,Republican Party,Rep. Patrick Mchenry (R-NC),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000397,000103,20353,"NEUGEBAUER, Randy",House,114,https://www.regulations.gov/comment/CFPB-2016-0020-5918,CFPB-2016-0020-5918,CFPB-2016-0020,NA,NA,NA,NA,2016-09-08,Randy,NEUGEBAUER,texas,CFPB,Rule,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628,0.322,Republican Party,Rep. Randy Neugebauer (R-TX),Republican,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)",To be coded
000399,000104,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Patty,MURRAY,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000105,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Dianne,FEINSTEIN,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000106,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Cory,BOOKER,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000107,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Elizabeth,WARREN,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000108,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Richard,BLUMENTHAL,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000109,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Christopher,COONS,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000110,40908,"MERKLEY, Jeff",Senate,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Jeff,MERKLEY,oregon,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,-0.444,-0.744,Democratic Party,Sen. Jeff Merkley (D-OR),Democratic,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000111,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Al,FRANKEN,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000112,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Sheldon,WHITEHOUSE,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000113,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Maria,CANTWELL,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000114,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Tammy,BALDWIN,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000115,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Thomas,UDALL,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000116,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Sherrod,BROWN,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000117,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Bernard,SANDERS,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000118,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,John,REED,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000119,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Martin,HEINRICH,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000120,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Kirsten,GILLIBRAND,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000121,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Mazie,HIRONO,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000122,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Christopher,MURPHY,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000123,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Benjamin,CARDIN,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000124,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Richard,DURBIN,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000125,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Barbara,BOXER,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000126,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Ronald,WYDEN,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
000399,000127,40908,NA,NA,114,https://www.regulations.gov/comment/CFPB-2016-0025-0003,CFPB-2016-0025-0003,CFPB-2016-0025,5,center for responsible lending,public,-1,2016-07-22,Charles,SCHUMER,NA,CFPB,Rule,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post-legislation Oversight
(comments on agency rulemaking and appropriations instructions)","Public interest group
or member-driven"
